id,username,created_at,lng,lat,text
1527345776263053313,overthehillier,Thu May 19 17:49:44 +0000 2022,-84.15352899999999,39.695477,@TheGoodMariner Do you have anything light? Perhaps a pamphlet?#CultClassicCallbackCallback
1527345776606662673,dietcokexbust,Thu May 19 17:49:44 +0000 2022,-85.7682405,37.822244,happy birthday @sxcredlight!!!! i hope you have literally the best day!!!
1527345776522735616,zLevin_,Thu May 19 17:49:44 +0000 2022,-79.9135205,43.2606955,@woogijumper @NotWorm_ 2seater is way too fucking long if you have issues with sweet dragging I have no idea how yo… https://t.co/MQfqE5Bsct
1527345776715714576,benjaminfweaver,Thu May 19 17:49:44 +0000 2022,-75.117998,40.0048655,@alexbwest22 @artdetective At this price point…yes
1527345776690548755,jbaby56,Thu May 19 17:49:44 +0000 2022,-74.26299,40.7913595,McConnell makes it unofficially official: The Republican Party is now the white nationalist party https://t.co/OFJznuPeSs
1527345778280189969,PrimetimeBall_,Thu May 19 17:49:44 +0000 2022,-77.466665,43.159805,@coach_brew Appreciate the kind words.
1527345778326241280,Bdemczak,Thu May 19 17:49:44 +0000 2022,-76.555727,38.9920815,@iloveeverydoggy 3 rescue puppers
1527345778548539393,dadrose62,Thu May 19 17:49:44 +0000 2022,-94.63065700000001,39.171848,@FanDuel Cooper!!!
1527345778624147456,nakaylas_,Thu May 19 17:49:44 +0000 2022,-89.6596895,39.774345999999994,"I want my makeup done, just because😍"
1527345779215462401,stevegotsole,Thu May 19 17:49:45 +0000 2022,-83.1738665,32.6782075,@Unawkword_ No you don’t. We know what you meant 😂
1527345778989027343,erictwigs,Thu May 19 17:49:45 +0000 2022,-80.02511050000001,40.52118900000001,@MercyCPFC @callum18181 @CPFC Yes tf it is?? Why would today not be a great game for Rak-Sakyi to play??
1527345778611499008,MsHallELA,Thu May 19 17:49:44 +0000 2022,-94.808085,38.886623,Senior Walk &amp; Senior Picnic #Classof2022 #ONTEACH #OPSMOMENTSTHATMATTER https://t.co/avoOb4C2KB
1527345780326924288,CannoKolb,Thu May 19 17:49:45 +0000 2022,-115.223125,36.232915,Anyone need a ticket for Monday’s performance of Rivers of Nihil and Fallujah in Vegas? Let me know! 😅
1527345780494716928,Serome23DopeJay,Thu May 19 17:49:45 +0000 2022,-96.7617535,32.819858499999995,Biden got the gas prices up high af
1527345781685964808,ByVicCalderon,Thu May 19 17:49:45 +0000 2022,-114.58475250000001,32.668218,@ciaraencinastv Miss ya down in Yuma.
1527345781589831682,RuoqiHuang,Thu May 19 17:49:45 +0000 2022,-79.2725695,43.629311,Now that’s the rhythm🎵 of the episodic memory~ Wonderful job Thomas!
1527345782239612952,MShinafelt,Thu May 19 17:49:45 +0000 2022,-118.35385561,34.13914321,Just posted a photo @ Universal Studios Hollywood https://t.co/AfHXVTKg5z
1527345783271399424,nicoonehundred,Thu May 19 17:49:46 +0000 2022,-118.4119065,34.0207895,"Massive shoulder day with out the bros doesn’t hit the same, shoulder pressed 90 today felt strong as fuck 💪🏽"
1527345783409823744,jogimaprotonma1,Thu May 19 17:49:46 +0000 2022,-89.237048,48.4023265,Truth be told. Adhere to the masses
1527345783565037568,chtucker18,Thu May 19 17:49:46 +0000 2022,-76.79072764,39.39780093,"I'm at Lakeside Village Shopping Center in Owings Mills, MD https://t.co/UhFH0V36So"
1527345782952669185,princessuglina,Thu May 19 17:49:46 +0000 2022,-122.2286855,37.791994,Say no to musky d*** https://t.co/X8VzflbA56
1527345783846031373,gothrot666,Thu May 19 17:49:46 +0000 2022,-122.4359785,37.7706565,can everyone pls vote https://t.co/nu0DjwgfFx
1527345786878832642,tenantrep1,Thu May 19 17:49:46 +0000 2022,-83.0731845,40.0265965,@CoyDavidsonCRE What’s the latest build out cost for Medical and how much of an allowance is the landlord giving no… https://t.co/ByFXXTWCue
1527345788078084113,SolomonTupu,Thu May 19 17:49:47 +0000 2022,-90.597442,41.537943,One last time at the arena 🤙🏽
1527345788288114688,TammyMaltan,Thu May 19 17:49:47 +0000 2022,-71.867039,48.5181905,@TomCruise @valkilmer don’t you think you caused enough stir with this one? Waited on baited breath for more shits… https://t.co/buPqlRxWqa
1527345788871135232,DickWolfU,Thu May 19 17:49:47 +0000 2022,-74.15394699999999,40.572376000000006,@GWSunInHerSmile Oh she posted it once on Instagram. Rather she posted the products she used when they came in. It's some fancy French brand
1527345788845641733,WorldC3,Thu May 19 17:49:47 +0000 2022,-121.967821,37.370990000000006,How fast can your Data Platform do the Kessel NLP training run? https://t.co/dI2zh1Izqf
1527345789206310912,mssurgtech2008,Thu May 19 17:49:47 +0000 2022,-82.3810805,31.258967,@catturd2 Nope
1527345789206351872,keepnupwquan,Thu May 19 17:49:47 +0000 2022,-83.804475,27.698681999999998,- I’m singleeeeee soooo I’m winning 10x alone my G. Don’t listen to the 🧢 to have a high vibing &amp; evolved Aries. 1… https://t.co/ZxdP3ijcDq
1527345789432758272,nepalidds,Thu May 19 17:49:47 +0000 2022,-121.9513725,37.23569500000001,@bullfrog35 @lackboys3 @IsraelWarRoom Good work. Keep posting it.
1527345789290553344,BroGod4Life,Thu May 19 17:49:47 +0000 2022,-89.968441,36.789103999999995,Steffy stop trying to pressure your father of not changing what he feels about Taylor let him make that decision to… https://t.co/hnw2j4hnvi
1527345789109882892,EmmLasz,Thu May 19 17:49:47 +0000 2022,-92.13127399999999,34.7519365,Two in the same week?😄🍀 https://t.co/ggdV8cnJg0
1527345788996636675,IsaiahRobledo15,Thu May 19 17:49:47 +0000 2022,-95.44648649999999,29.838495,Met meook up his record https://t.co/1r55NXgOGT
1527345790783324160,nicks_0,Thu May 19 17:49:47 +0000 2022,-118.4119065,34.0207895,We’re seeing Gorillaz this fall😩🤪
1527345790493986816,NWStornado,Thu May 19 17:49:47 +0000 2022,-91.71737894,37.41286138,A tornado watch has been issued for parts of Missouri until 7 PM CDT https://t.co/CCYcZ6doYv
1527345792914436097,amacgotswag,Thu May 19 17:49:48 +0000 2022,-86.791549,36.200008,she need to hop on the remix. mf go be going platinum after that.
1527345794223083520,adamnobles8,Thu May 19 17:49:48 +0000 2022,-75.38856899999999,38.6868355,@BinanceUS Don’t deposit anything into https://t.co/MQzHqeTYz1 or you’ll never be able to get it out at a reasonable time no matter what
1527345794390511635,selfiegoddesss,Thu May 19 17:49:48 +0000 2022,-84.433106,33.7671945,@SthrnFRideDiva Lol! Yes. I’m ok now 😭
1527345794973433856,MarkOnorato66,Thu May 19 17:49:48 +0000 2022,-121.76007899999999,37.683592000000004,"@Stonekettle Republican women have starving babies, too, right? Or do they think only Democrat babies use formula?… https://t.co/24RK0IqE6x"
1527345795380711426,_ELjefeDeJefess,Thu May 19 17:49:48 +0000 2022,-87.84391500000001,41.8815285,I need my head rubbed  …
1527345796618002432,aimzers84,Thu May 19 17:49:49 +0000 2022,-78.6571555,42.9728765,@SportyGman10 The amount of salt in his comments. Like... WOW.
1527345797641097232,owtbreak,Thu May 19 17:49:49 +0000 2022,-115.1288465,36.1364125,Does this mean they presume me to be a bad influence?
1527345797670457345,onefunnyguy,Thu May 19 17:49:49 +0000 2022,-116.929102,32.3328765,I have to go with Robin. In 2004 I took my wife to Lake Tahoe for her birthday. I bought her tickets to see SugarRa… https://t.co/JBcKE3LTA4
1527345798555762688,LivKristen,Thu May 19 17:49:49 +0000 2022,-73.8494415,40.8503475,This is true
1527345799830843398,Bat21516083681,Thu May 19 17:49:50 +0000 2022,-100.0768885,31.1688935,You can easily judge the character of a man by the way he treats those that can do nothing for him.
1527345800095072256,The_GoddamnBest,Thu May 19 17:49:50 +0000 2022,-71.683502,42.036939000000004,@lostfiles0 You can purchase on white. Then purchase black separately.  Bundle pack is OOS
1527345800228966400,KyngCassius,Thu May 19 17:49:50 +0000 2022,-95.44648649999999,29.838495,@ItsJust_Robbiey Chile all you have to do is sit back and watch. It is literally right in our faces.
1527345799382069248,YasmeenDomineek,Thu May 19 17:49:49 +0000 2022,-75.117998,40.0048655,Wtf would the resort sent this shit in Spanish 🙄🙄 https://t.co/fip6xBESWu
1527345802141573130,HuntikFan1017,Thu May 19 17:49:50 +0000 2022,-82.90351888,39.88057707,"ADS Center Hiking Challenge at Three Creeks Metro Park! (@ Three Creeks Confluence Trails in Groveport, OH) https://t.co/pvErF71r8F"
1527345802430992398,s3friedman,Thu May 19 17:49:50 +0000 2022,-80.14417549999999,26.6337105,@tanyatussing Happy to help. Let's wait for the actual opinion to be be available before taking my words as fact. I… https://t.co/VVpV40lUhM
1527345802863005704,theeaglesfan005,Thu May 19 17:49:50 +0000 2022,-82.985772,39.9946835,@CajunDunn Yes but I need a picture so I buy the right one 😅
1527345803659923485,Glutenfearful,Thu May 19 17:49:50 +0000 2022,-79.616073,43.555244,I worked up the courage and kept from the car. Then I did a little dance and furiously smacking my hair to make sur… https://t.co/CE3UU875rN
1527345803836084232,viperwztaken,Thu May 19 17:49:51 +0000 2022,-117.104989,32.810012,Thoughts on this  Mouse enthusiast @prettyunicorn25
1527345804863688718,AtaBahadir,Thu May 19 17:49:51 +0000 2022,-106.632718,35.1170025,I haven't seen a Shred-It truck in a long while and this makes me sad.
1527345804226473984,DanReiman,Thu May 19 17:49:51 +0000 2022,-74.2305125,40.581325500000005,Early Bird pricing ends this Saturday! Sign up today to enjoy the best prices for Summer Camp 2022! Learn more on… https://t.co/pWjqyOTM4r
1527345805098487809,filupmolina,Thu May 19 17:49:51 +0000 2022,-118.4119065,34.0207895,@ShuYo__ Been doing it for years!
1527345805224398850,SizzleHybrid,Thu May 19 17:49:51 +0000 2022,-84.433106,33.7671945,"Damn.. Nick Saban TRIPPIN!! How you gonna get mad? You are ALABAMA… How about you start giving NIL deals too, you a… https://t.co/9iHrBOwue6"
1527345806361014272,LeeRyan1295,Thu May 19 17:49:51 +0000 2022,-122.630908,45.536402,"Evan is notorious for wanting to add things to orders, call me, or need something as I’m picking up food or talking… https://t.co/URx6wM98dR"
1527345805991956501,jsir_leaf,Thu May 19 17:49:51 +0000 2022,-73.9487755,40.655138,"Save me some breakfast tacos Texas, I’m on my way ✌🏾 https://t.co/Nd8Kdsbn6m"
1527345807380295681,MatthewInman2,Thu May 19 17:49:51 +0000 2022,-81.3677725,28.501678499999997,@CarlosGSmith is hiring!  He needs a strong team this year due to redistricting.  Link to apply is in his post belo… https://t.co/x6V7LXKP7b
1527345805593837569,CHBruinsTrack,Thu May 19 17:49:51 +0000 2022,-85.8709395,37.698972499999996,Always great when athletes prep the pits https://t.co/XMEiXJawBn
1527345809024438273,sadgayboi,Thu May 19 17:49:52 +0000 2022,-122.4359785,37.7706565,@graysonlegrand omfg
1527345809879990273,ash_rog21,Thu May 19 17:49:52 +0000 2022,-96.69093699999999,32.9644845,AMBER is the one who falsely accused Johnny. AMBER is the one who filed false reports. AMBER is the one who activel… https://t.co/LeT0niHxcb
1527345809997516801,chtucker18,Thu May 19 17:49:52 +0000 2022,-76.791321,39.39820571,"I'm at Tower Federal Credit Union in Owings Mills, MD https://t.co/acRnG2fuUR"
1527345810525933568,ascoma,Thu May 19 17:49:52 +0000 2022,-97.754724,30.323345500000002,@LiberalPlano @KUT @KUTnathan Here’s a 20 year stat that will make your head explode:Austin Metro Area Population… https://t.co/lMUOuMrJ7e
1527345810924457987,Aaliyah_India,Thu May 19 17:49:52 +0000 2022,-78.748399,42.9072065,screaming “ pick me rn pick me so I can get fucked “
1527345812476694534,SEisbergWCIV,Thu May 19 17:49:53 +0000 2022,-79.837322,32.847946500000006,This Jimbo Fisher - Nick Saban thing has a very Jamey Chadwell- Mike Houston feel to it.
1527345812958695437,theerealnesha,Thu May 19 17:49:53 +0000 2022,-91.0898815,30.3673475,"Dating me is NOT for the weakkk , baby I’m bipolar as helll 😂😂😂😂😂😭"
1527345812954501134,anikoraytzuriel,Thu May 19 17:49:53 +0000 2022,-73.8311875,40.6708795,@MissLove0927 I might sneak off one weekend and come see you.
1527345813143244803,that_ob,Thu May 19 17:49:53 +0000 2022,-75.8001415,45.248791,@SteveOnSens Ottawa Senators relevant? That’s funny.
1527345813118078993,SonnyCoates,Thu May 19 17:49:53 +0000 2022,-118.4119065,34.0207895,@Franktheshank88 And blocking *you* for being intolerant of free thought
1527345813482983427,RiverNewsSports,Thu May 19 17:49:53 +0000 2022,-89.15563,45.142254,"GNC tennis tourney update: Hodags have reached the championship match in all fights except 2 singles, where Elijah… https://t.co/bltik3oGC0"
1527345813630128128,keeahya,Thu May 19 17:49:53 +0000 2022,-71.683502,42.036939000000004,I need to leave this town n everyone in it for good… there’s literally nothing here for me
1527345813902352384,kourtholcombe,Thu May 19 17:49:53 +0000 2022,-98.716992,35.3090465,Wyatt told me to stop
1527345815282339848,kyaaa_ma,Thu May 19 17:49:53 +0000 2022,-89.92202900000001,35.1335205,my sis 🥰🥰
1527345815991504896,garrt,Thu May 19 17:49:53 +0000 2022,-83.60180249999999,42.245713,"Hmmm, someone hates being around his family"
1527345816267943937,_SpaceBones,Thu May 19 17:49:53 +0000 2022,-122.3306025,47.614817,Damn. That got deleted fast. But the internet will always remember. https://t.co/ULCd2pNUUb
1527345817576566785,gwerbdolyn,Thu May 19 17:49:54 +0000 2022,-77.064274,39.014017,potentially dressed the sluttiest at the mormon church
1527345817320759296,DragonHeart_RG,Thu May 19 17:49:54 +0000 2022,-82.44269399999999,27.9965945,@CawthornforNC …said the guy that just blew away his career… https://t.co/D3CAsoTkGm
1527345817773780992,NWSPaducah,Thu May 19 17:49:54 +0000 2022,-91.71737894,37.41286138,A tornado watch has been issued for parts of Missouri until 7 PM CDT https://t.co/LvKHDs7LOs
1527345818482900993,amelapay,Thu May 19 17:49:54 +0000 2022,-97.754724,30.323345500000002,"@realtimeai @sadmoonanalog This is right, but also I paid just $700 for cohort 1!"
1527345818969120769,Karimsf4,Thu May 19 17:49:54 +0000 2022,-122.4359785,37.7706565,"@MattWallace888 This is when weirdos worship another human , you should be worried about if you lose god form your… https://t.co/eSFkJp9LdI"
1527345819623772161,Jeff_IAmThatIAm,Thu May 19 17:49:54 +0000 2022,-86.793917,33.5422375,"Damn, not you being hot out there"
1527345820013473792,GeoffRedknap,Thu May 19 17:49:54 +0000 2022,-122.81848600000001,49.111519,Today IS the day that the music died. #vangelis.
1527345820609441792,Thee_McNasty_,Thu May 19 17:49:55 +0000 2022,-77.0143985,38.898602999999994,So does everybody's parents want grandchildren or is it just mine?
1527345820982743043,itsjasonbo,Thu May 19 17:49:55 +0000 2022,-80.1491725,26.150368,On my way to the boat like I ain’t just have on a coat when I landed
1527345822412992512,Hollywood_Ken,Thu May 19 17:49:55 +0000 2022,-77.60468399999999,41.1179365,"The idea of modeling a desired behavior is basically that in doing so w/both confidence &amp; humility, one will “call… https://t.co/2gwKEWY063"
1527345822836604930,AviFox,Thu May 19 17:49:55 +0000 2022,-71.2136825,42.3253925,@Ceiliguliminix Happy Birthday! 🎊🍰🐾🎂🎈🎊🧁
1527345822991470599,_girlmelodi,Thu May 19 17:49:55 +0000 2022,-83.1738665,32.6782075,"Bitch, I’m from the bottom. You know how we do this."
1527345823616757763,DaRooster7,Thu May 19 17:49:55 +0000 2022,-80.18183450000001,38.9201425,@shiznitus Would you recommend the new one over the original? I'm sure CGI and special effects are better but...
1527345825159925761,CharlesHiltonC2,Thu May 19 17:49:56 +0000 2022,-90.34926784,38.71173411,"""One opportunity used wisely can change your life dramatically."" Now Enrolling for Cosmetology at 314-428-3482 @ Di… https://t.co/s0GiZDLi6Q"
1527345826275610632,BatonRouge_King,Thu May 19 17:49:56 +0000 2022,-81.8238995,30.194122,Just posted a photo @ The Real World https://t.co/22eC18lwV1
1527345827219288065,WolfofWrigley,Thu May 19 17:49:56 +0000 2022,-87.65570641,41.94704297,Just posted a photo @ Wrigleyville https://t.co/SKzulm8tKC
1527345827429068800,DeeJayBranNu,Thu May 19 17:49:56 +0000 2022,-120.49034,35.0279305,I dont know who needs to hear this but CANCEL THOSE SUBSCRIPTIONS
1527345827512930309,leyla_a,Thu May 19 17:49:56 +0000 2022,-87.732013,41.8335845,"@jessdontstop Yes, Karen and a “Facebook mom”…. Which is definitely more clever than Karen 🙄"
1527345828637028352,thedollshowxxx,Thu May 19 17:49:56 +0000 2022,-81.26872650000001,31.9999955,Or clappin some cheeks
1527345828607561728,Design__Pattern,Thu May 19 17:49:56 +0000 2022,-112.01226500000001,33.058496000000005,I wish @roborockglobal would allow the S5 to be added to their app instead of having to use the @Xiaomi Mi Home app… https://t.co/WV2UniiCop
1527345828951576577,princessbxmbo,Thu May 19 17:49:56 +0000 2022,-117.81305800000001,34.104390499999994,Space ships don’t come equipped with rear view mirrors
1527345829148708871,KLGenter,Thu May 19 17:49:57 +0000 2022,-105.2426865,40.023981500000005,"Congrats, Jimmy!!"
1527345828750249993,kami_bigler,Thu May 19 17:49:56 +0000 2022,-117.9476415,33.710105,"“They say everything, it happens for a reason… “ you make me believe this everyday. Thank you for always creating t… https://t.co/H7ejuCNpFo"
1527345829316481037,Bellumio,Thu May 19 17:49:57 +0000 2022,-80.2333285,25.7823535,I would like to thank the amazing team at @MayorGimenez office for helping me expedite my passport renewal so I cou… https://t.co/CMZVR2wVBO
1527345829870129153,robbreauxshow,Thu May 19 17:49:57 +0000 2022,-101.89717300000001,33.5705265,@806hsscmedia 😂😂 I know. The article is ridiculous though.
1527345830516011015,tmj_MD_LABOR,Thu May 19 17:49:57 +0000 2022,-75.9413327,39.6001132,Looking to score a job at KeHE Distributors? You're in luck. Click the link in our bio for the job description and… https://t.co/RS49DAhkf8
1527345831707168768,NWSSpringfield,Thu May 19 17:49:57 +0000 2022,-91.71737894,37.41286138,A tornado watch has been issued for parts of Missouri until 7 PM CDT https://t.co/gD5RLrJJpk
1527345832713867275,AlfredLewislll,Thu May 19 17:49:57 +0000 2022,-118.4119065,34.0207895,I will never understand how ppl willingly make bad decisions.
1527345834127282181,djladydrea,Thu May 19 17:49:58 +0000 2022,-73.95,40.65,"Just posted a photo @ Brooklyn, New York https://t.co/TSmdevenqE"
1527345834748039168,no_appcapp,Thu May 19 17:49:58 +0000 2022,-96.621634,32.907642,Love starts within &amp; Dash pass $9.00 a month
1527345835960176640,PlanetFPV,Thu May 19 17:49:58 +0000 2022,-121.289,38.7524,"Just posted a photo @ Roseville, California https://t.co/vLQILlsFYF"
1527345836472283136,ver2thaonica,Thu May 19 17:49:58 +0000 2022,-73.9487755,40.655138,@TeamDreamville Ummm I don’t like it plus I don’t know wtf they saying so yeah… just my humble opinion 🙃
1527345836690395137,VessaBen,Thu May 19 17:49:58 +0000 2022,-90.3843635,38.57543,"Girls lax has exploded in popularity in St. Charles Co. @WentzGirlsLax has a varsity, JV, C team and youth programs."
1527345836908171270,FQOleMiss,Thu May 19 17:49:58 +0000 2022,-111.85839849999999,33.639340000000004,@SissonTanner @Major_UH1 @EliGravitt I don’t care. Just find it ironic when someone’s on here day and night talking… https://t.co/ucpE2manmA
1527345835083563008,ZachAye87728097,Thu May 19 17:49:58 +0000 2022,-76.06363,39.582501,First day back at it. Getting into the swing of things hitting a 55 yd field goal @PHS_PanthersFB @KUBearsFootball… https://t.co/w0AdZqSELc
1527345834680995853,yella916,Thu May 19 17:49:58 +0000 2022,-118.4119065,34.0207895,"🤤Thrusting it deeper and deeper, I found what I was looking for, stuffing my hungry hole.🐝NOW PLAYING… https://t.co/xaboj9saOS"
1527345837130469377,BHHSCDanJoyner,Thu May 19 17:49:58 +0000 2022,-82.5935,34.6066,Check out our #listing in #Williamston #SC  #realestate #realtor https://t.co/nypr6adlxG https://t.co/gy4zrcweUK
1527345836534878210,kthorjensen,Thu May 19 17:49:58 +0000 2022,-77.0143985,38.898602999999994,Museum of Natural History mineral photo dump https://t.co/GkGh95njun
1527345838137442305,ilem_002,Thu May 19 17:49:59 +0000 2022,-97.28591349999999,32.7799665,@ivetteyanezpaez Go to tg 💀 free gameplay
1527345839143759872,lisaj0511,Thu May 19 17:49:59 +0000 2022,-111.73856649999999,33.295215,I need this right now!!!#tacobell#MexicanPizza #GetInMyBelly
1527345839487606784,TJMattf,Thu May 19 17:49:59 +0000 2022,-93.3613205,46.441860500000004,@Peril_in_Pink Nice. Did the Belt come with it?
1527345839202455568,JCunninghamR1,Thu May 19 17:49:59 +0000 2022,-79.42086499999999,38.003375500000004,Just caught SM Gil &amp; ASM Mark team loading some block into a customers van. We were all walking the building togeth… https://t.co/txAQSf2GaV
1527345840842412032,BrainHarrington,Thu May 19 17:49:59 +0000 2022,-112.12467649999999,33.5528625,Have @EmilKalinowski and @JeffSnider_AIP ever talked with @nic__carter?
1527345841216065537,spincity615,Thu May 19 17:49:59 +0000 2022,-86.791549,36.200008,@rightscholar @Jolz_Aust Trads ruin everything.
1527345842604343296,j_cohl,Thu May 19 17:50:00 +0000 2022,-74.8963555,39.9582705,You can’t make this stuff up..we need to start building more insane asylums immediately.
1527345843237376000,AMurray2Serve,Thu May 19 17:50:00 +0000 2022,-95.44648649999999,29.838495,@timtanyamitchel Congratulations
1527345843325456395,toastmannn,Thu May 19 17:50:00 +0000 2022,-73.8494415,40.8503475,I gotta be single for a while y’all can’t control me.
1527345843535478784,toddntucker,Thu May 19 17:50:00 +0000 2022,-77.101999,38.8808445,Janet Yellen targets Russian oil in EU talks with ****price cap**** and tariff proposals https://t.co/l7NODtQPAW
1527345844294299648,nickkemp12,Thu May 19 17:50:00 +0000 2022,-88.838595,35.644324999999995,@kendallcumdrop If sexting you have to see everything &amp; I would love to see yours
1527345842851844101,TheMaster_Ra,Thu May 19 17:50:00 +0000 2022,-76.955799,38.9608415,#RETWEEETME if you wanted to catch this train! #AssholeDestroyed on the underground railroad #BIPOCporn… https://t.co/IywdmarNwI
1527345844168454144,CeeFor,Thu May 19 17:50:00 +0000 2022,-73.723025,45.557830499999994,Oui outside 🍻📷: Hoppy Bitch https://t.co/iLNXv64Pjg
1527345844336623617,HeyMs_K,Thu May 19 17:50:00 +0000 2022,-80.204532,25.785767,Thank you to @MDCollege Wolfson &amp; Padrón campus for presenting to our students at @BTW_SHS. We learned about progra… https://t.co/0ERU4WWX0Q
1527345845468663815,sophiaahmed,Thu May 19 17:50:00 +0000 2022,-79.616073,43.555244,Truly there is no hopeYou cannot get anything done.Cholistan mein tanker arrange karna has become a nightmare.… https://t.co/PeSQnhFfF7
1527345847251640320,SparklesByThSea,Thu May 19 17:50:01 +0000 2022,-81.265275,29.794863499999998,@OhNoSheTwitnt Margie 3 toes probably can’t define North America.
1527345847767142401,Shep_I_Am,Thu May 19 17:50:01 +0000 2022,-85.1111085,35.13288,"@KennethBosak Honestly barely, but I still love ya! 🤙💛🙏"
1527345848811921414,hagan_parkman,Thu May 19 17:50:01 +0000 2022,-81.394759,30.193202999999997,Me after working two weeks on the road: “No golf for awhile. I need a break.”Also me on Thursday morning at 8am: https://t.co/7c96ihuOqW
1527345849776295940,moutoncovewx,Thu May 19 17:50:01 +0000 2022,-92.218675,29.875016,91.6F (Feels: 98.9F) - Humidity: 62% - Wind: 3.0mph ESE - Gust: 2.7mph - Pressure: 29.857in #weather https://t.co/75yzNJjEvP
1527345850040520704,PlanetAzalea,Thu May 19 17:50:02 +0000 2022,-82.4398345,38.407664,@crybabybihh @dreamofdestinym Where is the most public place you've nude or half naked.
1527345849046487051,osucsw,Thu May 19 17:50:01 +0000 2022,-82.985772,39.9946835,The mighty four! The Stillman Stampede stood strong and reached the Sweet 16!Thanks so much to Buckeye Wellness f… https://t.co/W16gdQHX1X
1527345851193970705,salma_khan,Thu May 19 17:50:02 +0000 2022,-118.4119065,34.0207895,"Um, so i didn’t like the Mexican pizza 😅"
1527345852037025817,chtucker18,Thu May 19 17:50:02 +0000 2022,-76.7905426,39.39751816,"I'm at @Redbox in Owings Mills, MD https://t.co/mLCAGzW2AM"
1527345852045328385,jackdenniswatt,Thu May 19 17:50:02 +0000 2022,-87.8867165,30.678279500000002,@DineshDSouza @KariLake Thank you for sharing.  I have always considered you a Patriot and honorable man.  Now thos… https://t.co/iwOzfprK2x
1527345852544524295,CJKChel,Thu May 19 17:50:02 +0000 2022,-112.12467649999999,33.5528625,"@BrettAM84 @NHL_On_TNT It’s not that deep, man. It’s all a bit."
1527345852661977102,awberrisncream,Thu May 19 17:50:02 +0000 2022,-87.732013,41.8335845,@YoungTaylorr I tagged you bruh this one is all time 😂😂
1527345852993327109,Weeklyvoice,Thu May 19 17:50:02 +0000 2022,-79.7164011,43.7742911,IRDAI applies brakes on vehicle insurers’ misleading advertisements https://t.co/qi4YSi6MIN #Business #BusinessNews
1527345853337247745,kerrymcook,Thu May 19 17:50:02 +0000 2022,-79.68,44.4133,SATURDAY JUNE 4TH .. all day and night #BBQ #DNB #BASS and #BREAKBEAT #FESTIVAL.  one hour north of Toronto Canada.… https://t.co/C0Ttuuro96
1527345853983125504,CarlPHI22278711,Thu May 19 17:50:02 +0000 2022,-83.49095750000001,42.4191315,@BenBSP Nope
1527345855090823169,Makyle_Ice,Thu May 19 17:50:03 +0000 2022,-75.117998,40.0048655,"@MorbidleObese Man, one of my favorite games of all time. Classic bro"
1527345855333748742,movie_gal_10,Thu May 19 17:50:03 +0000 2022,-115.038337,36.006256,@patrickvzen1 @Chale333 @Mikehomeseller @JosephZampano @fonsecam0905 @MikeWardDMD @paultguitarist @STARCHILD0920… https://t.co/sTWl9zBNwS
1527345855631568897,ChurchBoy_32,Thu May 19 17:50:03 +0000 2022,-79.6009365,40.333332,Oh they got BEEF beef in the SEC👀👀🍿
1527345854717128704,BaltMOED,Thu May 19 17:50:03 +0000 2022,-76.62048200000001,39.284712999999996,APPLY FOR OUR WAGE SUBSIDY PROGRAM TODAY!💰Small and minority and/or women-owned businesses can apply for up to $1… https://t.co/gGZnslS2Iy
1527345856113889288,kenwalton,Thu May 19 17:50:03 +0000 2022,-122.4359785,37.7706565,I've got to reply to these people more often. Check out the alpha you can get.
1527345856164528130,myerssinky,Thu May 19 17:50:03 +0000 2022,-83.804475,27.698681999999998,Don't know why everyone is forgetting the embargo Trump put.on foreigner country because he could make a better dea… https://t.co/fAAsmhj3GB
1527345859725185032,ValerieJDougla1,Thu May 19 17:50:04 +0000 2022,-118.48042000000001,34.022688,"People like to paint industry as working on boring, soul sucking topics but 3 months in when I meet with my boss I… https://t.co/iarGUSlsoZ"
1527345860128161794,freakalmightyy,Thu May 19 17:50:04 +0000 2022,-77.54176749999999,37.493111,"@_PetiteTing currently battling depression, &amp; i don’t open up at all. some of these tweets are prime examples why."
1527345860253667352,AshleyGross_,Thu May 19 17:50:04 +0000 2022,-78.8954405,35.9909825,@SolidWomenClub Love this ❣️❣️
1527345860845387776,mblakey777,Thu May 19 17:50:04 +0000 2022,-73.8311875,40.6708795,Not the time for timidity or caution. Odessa is strategically important for the west (and China) to route goods I… https://t.co/iUoce6zG56
1527345861352890373,TheJalston,Thu May 19 17:50:04 +0000 2022,-95.44648649999999,29.838495,"@Mic_Check08 @oh_HOLMES Because everything, including capitalism (though to various degrees), is regulated. Society = regulation"
1527345861310631952,BillofRight7,Thu May 19 17:50:04 +0000 2022,-115.038337,36.006256,"So here’s a simple follow up question. “So then why, in more than  2000 years, hasn’t it happened yet? And while we… https://t.co/kj1zfSNDPU"
1527345861742645248,iembot_arx,Thu May 19 17:50:04 +0000 2022,-93.3613205,46.441860500000004,"At 12:48 PM CDT, 2 S Adams [Mower Co, MN] FIRE DEPT/RESCUE reports HAIL of ping pong ball size (M1.50 INCH) https://t.co/Lmj48Znjx1"
1527345861579374594,JeffATrennepohl,Thu May 19 17:50:04 +0000 2022,-84.6176455,39.086867,Thanks for all your help @7BOOMERESIASON #JackpotJoey @JoeyB @MattyMeyer1 https://t.co/o7XmgQNJhJ https://t.co/otR3ZvfalV
